# Sensor Via Dei Lavoratori, Corsico, Italy (Citizen Science project sensor.community/59970)
# https://aqicn.org/station/@197593/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2023-08-01T00:00:00.000Z,1.5,17.1,5.03,4.3,5.97,3.127,544
2023-08-02T00:00:00.000Z,2.25,19.07,4.88,4.09,6.25,2.578,579
2023-08-03T00:00:00.000Z,1.7,13.85,4.4,2.25,5.2,1.598,571
2023-08-04T00:00:00.000Z,1.7,39.47,2.83,2.47,3.25,2.66,582
2023-08-05T00:00:00.000Z,0.1,16.13,2.29,1,5.93,3.822,585
2023-08-06T00:00:00.000Z,0.1,3.42,0.8,0.4,1.2,0.747,583
2023-08-07T00:00:00.000Z,0.1,11.45,0.5,0.4,0.7,0.57,583
2023-08-08T00:00:00.000Z,0.52,3.1,1.2,1,1.5,0.473,583
2023-08-09T00:00:00.000Z,1,30.38,1.73,1.5,2.15,2.824,580
2023-08-10T00:00:00.000Z,1.23,23.92,2.35,1.8,3.4,1.823,572
2023-08-11T00:00:00.000Z,1.45,9.23,2.52,2.3,3.05,1.266,578
2023-08-12T00:00:00.000Z,2,7.7,3.1,2.8,3.92,1.1,582
2023-08-13T00:00:00.000Z,2,9.55,3.53,2.8,3.95,1.447,529
2023-08-14T00:00:00.000Z,2.8,17.5,4.13,3.65,5.45,1.466,463
2023-08-15T00:00:00.000Z,2.63,16.35,4.05,3.72,5,1.282,552
2023-08-16T00:00:00.000Z,1.87,12.2,5.5,4.75,6.68,1.916,584
2023-08-17T00:00:00.000Z,1.73,48.97,4.63,3.35,6.1,2.771,566
2023-08-18T00:00:00.000Z,2.47,16.6,4.9,3.78,6.43,2.668,577
2023-08-19T00:00:00.000Z,6.15,22.85,9.6,7.39,11.55,2.607,581
2023-08-20T00:00:00.000Z,5.4,19.05,7.24,6.63,8.91,1.828,572
2023-08-21T00:00:00.000Z,3.87,14.18,8.49,6.17,9.52,2.123,570
2023-08-22T00:00:00.000Z,5.09,22.02,8.52,7.03,11.02,2.492,587
2023-08-23T00:00:00.000Z,5.18,12.8,8.1,6.82,9.41,1.744,584
2023-08-24T00:00:00.000Z,4.65,16.73,9.63,6.4,10.93,2.609,583
2023-08-25T00:00:00.000Z,4.72,24.73,7.87,5.92,10.66,4.812,581
2023-08-26T00:00:00.000Z,1.2,12.3,6.65,5.93,7.12,1.528,585
2023-08-27T00:00:00.000Z,2.47,86.05,7.75,5.78,11.35,5.263,576
2023-08-28T00:00:00.000Z,0.2,82.03,1.1,0.55,10.82,6.548,531
2023-08-30T00:00:00.000Z,0.28,9.65,1.2,0.7,1.98,1.437,427
2023-08-31T00:00:00.000Z,1.27,6.32,2.2,1.95,2.71,1.085,581
2023-09-01T00:00:00.000Z,1.7,9.48,2.88,2.5,3.22,0.615,575
2023-09-02T00:00:00.000Z,1.88,10.25,4.59,3.25,6.32,1.787,577
2023-09-03T00:00:00.000Z,1.9,13.02,6.35,3.28,8.23,2.743,575
2023-09-04T00:00:00.000Z,2.9,19.45,6.03,4.03,10.96,4.208,577
2023-09-05T00:00:00.000Z,2.1,6.78,3,2.67,4.05,1.153,578
2023-09-06T00:00:00.000Z,3.33,52,6.5,4.7,9.69,5.102,583
2023-09-07T00:00:00.000Z,2.9,35.97,6.63,5.13,9.02,4.082,588
2023-09-08T00:00:00.000Z,3.5,19.14,7.4,4.97,10.44,3.502,585
2023-09-09T00:00:00.000Z,5.05,45.63,13.5,7.57,15.25,4.962,573
2023-09-10T00:00:00.000Z,8.5,34.65,17.48,11.95,19.34,5.102,580
2023-09-11T00:00:00.000Z,7.1,58.15,13.15,9.82,34.7,15.511,585
2023-09-12T00:00:00.000Z,4.15,33.17,6.55,5.3,18.57,8.471,583
2023-09-13T00:00:00.000Z,3.4,28.02,8.66,6.09,12.81,4.35,564
2023-09-14T00:00:00.000Z,2.1,26.75,8.85,5.39,15.8,6.707,584
2023-09-15T00:00:00.000Z,3.55,56.9,7.1,5.38,8.65,8.071,561
2023-09-16T00:00:00.000Z,4.84,158.87,11.7,8.94,14.51,9.515,584
2023-09-17T00:00:00.000Z,4.09,27.2,9.43,7.1,14.07,4.982,587
2023-09-18T00:00:00.000Z,1.7,50.95,15.82,10.23,22.73,9.453,571
2023-09-19T00:00:00.000Z,1.75,12.32,4.9,3.45,7.72,2.442,547
2023-09-20T00:00:00.000Z,1.4,23.77,5.57,3.97,11.98,5.821,554
2023-09-21T00:00:00.000Z,4.4,19.39,8.93,7.57,11.38,2.897,583
2023-09-22T00:00:00.000Z,1.1,15.82,6.78,1.9,8.9,3.969,579
2023-09-23T00:00:00.000Z,0.28,45.7,1.1,0.8,1.73,2.5,587
2023-09-24T00:00:00.000Z,0.5,8.9,1.3,0.9,2.45,1.069,574
2023-09-25T00:00:00.000Z,1.05,28.9,2.29,1.9,3,1.538,586
2023-09-26T00:00:00.000Z,2,12.02,3.5,2.72,5.2,2.07,551
2023-09-27T00:00:00.000Z,3.2,14.35,6.32,5,7.45,1.693,572
2023-09-28T00:00:00.000Z,4.05,26.38,9.93,5.92,12.96,4.03,581
2023-09-29T00:00:00.000Z,5.5,38.53,14.17,11.13,16.6,4.321,590
2023-09-30T00:00:00.000Z,7.05,91.78,20.38,13.15,23.52,7.297,575
2023-10-01T00:00:00.000Z,9.55,48.72,27.35,15.16,30.08,7.755,536
2023-10-02T00:00:00.000Z,14.35,56.1,35.67,22.25,39.65,10.226,538
2023-10-03T00:00:00.000Z,8.69,67.38,32.32,19.02,44,15.166,574
2023-10-04T00:00:00.000Z,7.45,43.42,18.32,16.32,25.7,7.751,575
2023-10-05T00:00:00.000Z,5,39.47,10.3,6.9,16.38,5.894,575
2023-10-06T00:00:00.000Z,12.73,30.08,23.67,18.89,26.69,4.513,572
2023-10-07T00:00:00.000Z,13.75,61.38,26.75,20.95,29.85,5.859,563
2023-10-08T00:00:00.000Z,3.58,43.8,8.32,6.28,14.12,11.274,569
2023-10-09T00:00:00.000Z,2.4,56.15,4.78,3.92,5.87,3.075,545
2023-10-10T00:00:00.000Z,3.72,27.1,7.9,5.18,12.02,3.596,539
2023-10-11T00:00:00.000Z,8.65,55.4,26.13,19.73,29.42,7.507,566
2023-10-12T00:00:00.000Z,7.13,53.83,15.9,10.6,29.02,9.506,563
2023-10-13T00:00:00.000Z,4.07,24.2,8.8,6.64,14.01,4.978,560
2023-10-14T00:00:00.000Z,4.03,22.42,9.35,7.73,12.05,3.687,569
2023-10-15T00:00:00.000Z,0.2,19.64,1.08,0.5,14.43,7.308,574
2023-10-16T00:00:00.000Z,0.3,12.6,1.12,0.8,1.85,0.855,568
2023-10-17T00:00:00.000Z,2.8,22.1,5.32,4.59,8.15,2.245,569
2023-10-18T00:00:00.000Z,6.2,44.9,12.48,8.68,25.57,11.107,568
2023-10-19T00:00:00.000Z,18.38,97.5,25.2,21.2,44.22,11.719,558
2023-10-20T00:00:00.000Z,0.55,41.95,9.15,3.88,18.23,10.975,578
2023-10-21T00:00:00.000Z,1,14.02,6.39,4.2,8.3,2.641,582
2023-10-22T00:00:00.000Z,0.9,58.03,4.32,2.19,7.43,4.828,580
2023-10-23T00:00:00.000Z,2.9,12.6,6.2,5,7.65,1.767,583
2023-10-24T00:00:00.000Z,5.55,31.88,16.16,9.06,21.38,6.568,580
2023-10-25T00:00:00.000Z,16.25,56.3,27.58,23.4,34.4,8.135,584
2023-10-26T00:00:00.000Z,20.2,56.42,29.98,25.08,35.45,6.306,586
2023-10-27T00:00:00.000Z,0.9,47.55,10.69,5.6,15.5,11.651,578
2023-10-28T00:00:00.000Z,3.3,58.4,6.45,5,9.69,4.104,586
2023-10-29T00:00:00.000Z,2.7,18.64,5.45,4.07,11.1,4.108,577
2023-10-30T00:00:00.000Z,9.35,44.35,23,17.87,28.47,8.007,585
2023-10-31T00:00:00.000Z,0.1,26.85,1.24,0.5,6.1,7.765,586
2023-11-01T00:00:00.000Z,1.7,32.78,6.2,4.28,7.92,4.506,564
2023-11-02T00:00:00.000Z,3.6,35.35,10.35,8.07,15.2,6.195,546
2023-11-03T00:00:00.000Z,0.2,22.48,4.07,0.77,6.88,4.942,586
2023-11-04T00:00:00.000Z,1.14,9.85,4.65,2.78,6.5,2.152,585
2023-11-05T00:00:00.000Z,0.65,18.17,2.63,1.23,5.97,3.078,587
2023-11-06T00:00:00.000Z,2.52,23.55,8.19,5.96,9.64,2.723,580
2023-11-07T00:00:00.000Z,4.38,58.8,13.99,9.14,21.7,12.119,568
2023-11-08T00:00:00.000Z,3.75,79.88,8.19,5.9,15.95,6.175,574
2023-11-09T00:00:00.000Z,5.2,21.95,9.78,7.3,12.5,3.308,494
2023-11-10T00:00:00.000Z,15.88,99,23.98,21.77,25.63,8.209,126
2023-11-11T00:00:00.000Z,1,41.42,6.32,3.03,10.59,8.44,581
2023-11-12T00:00:00.000Z,7.35,40.03,16.94,11.43,26.7,7.753,352
2023-11-13T00:00:00.000Z,12.35,30.6,19.85,15.5,22.19,4.262,280
2023-11-14T00:00:00.000Z,19.48,67.38,29.8,25.3,46.95,12.172,583
2023-11-15T00:00:00.000Z,2.8,72.75,16.98,9.43,27.32,14.52,576
2023-11-16T00:00:00.000Z,3.78,33.13,10.48,6.67,23.75,8.923,587
2023-11-17T00:00:00.000Z,0.1,25.8,0.7,0.35,11.19,6.882,577
2023-11-18T00:00:00.000Z,0.8,20.55,2.72,1.8,10.97,5.044,569
2023-11-19T00:00:00.000Z,9.82,40.88,16.35,14.55,18.17,3.575,578
2023-11-20T00:00:00.000Z,12.9,62.88,32.5,21.42,40.35,9.863,567
2023-11-21T00:00:00.000Z,17.64,63.58,34.63,21.76,37.88,8.372,577
2023-11-22T00:00:00.000Z,2.22,300.27,16.64,7.82,19.57,16.97,587
2023-11-23T00:00:00.000Z,6.03,33.53,16.63,12.4,18.98,4.423,589
2023-11-24T00:00:00.000Z,0.2,28.15,13.5,11.06,18.2,6.847,585
2023-11-25T00:00:00.000Z,0.1,29.38,0.6,0.4,1.9,1.746,586
2023-11-26T00:00:00.000Z,1.58,24.3,3.88,3,6.2,3.236,575
2023-11-27T00:00:00.000Z,7.68,93.25,10.75,9.32,13.32,4.715,566
2023-11-28T00:00:00.000Z,0.85,50.4,18.98,10.32,27.6,11.579,587
2023-11-29T00:00:00.000Z,0.3,66.47,5.39,1.81,18.44,8.823,580
2023-11-30T00:00:00.000Z,8,35.38,18.25,12.74,26.95,7.718,588
2023-12-01T00:00:00.000Z,19.07,49.25,29.15,25.58,32.96,5.261,584
2023-12-02T00:00:00.000Z,0.3,25.63,1.2,0.6,17.55,8.631,525
2023-12-03T00:00:00.000Z,0.6,30.2,3.65,2.8,9.35,4.275,586
2023-12-04T00:00:00.000Z,7.47,62.35,11.98,10.1,18.14,5.981,589
2023-12-05T00:00:00.000Z,15.68,35.35,25.2,18.52,29.8,5.849,289
2023-12-10T00:00:00.000Z,13.55,40.7,25.35,21.15,27.08,4.494,217
2023-12-11T00:00:00.000Z,23.58,77.18,42.35,38.82,45.5,6.484,585
2023-12-12T00:00:00.000Z,31.7,58.05,41.15,37.36,44.74,5.307,585
2023-12-13T00:00:00.000Z,18.3,42.6,35.15,28.35,37.03,5.402,590
2023-12-14T00:00:00.000Z,27,58.08,38.15,35.6,40.79,4.243,585
2023-12-15T00:00:00.000Z,10,38.2,21.55,18.91,25.63,6.047,588
2023-12-16T00:00:00.000Z,6.5,36.5,16.64,13.35,24.9,6.466,587
2023-12-17T00:00:00.000Z,14.02,67.72,26.02,19.73,53.97,17.043,586
2023-12-18T00:00:00.000Z,11.45,70.06,36.89,26.52,40.33,11.481,586
2023-12-19T00:00:00.000Z,9.73,69.38,28.6,17.77,32.65,10.048,579
2023-12-20T00:00:00.000Z,27.3,62.03,37.22,34.97,44.05,7.279,590
2023-12-21T00:00:00.000Z,9.8,222.55,48.42,41.66,55.6,15.282,589
2023-12-22T00:00:00.000Z,0.1,23.67,3.7,0.7,8.09,6.292,585
2023-12-23T00:00:00.000Z,2.15,19.42,4.25,3.65,4.97,1.932,588
2023-12-24T00:00:00.000Z,2.52,10.13,4.15,3.6,4.95,1.443,585
2023-12-25T00:00:00.000Z,4.65,143.1,9.36,7.22,12.33,8.821,588
2023-12-26T00:00:00.000Z,14.73,43.4,28.8,25.44,34.03,6.395,488
2023-12-27T00:00:00.000Z,28.67,87.05,32.95,31.45,35.38,4.021,587
2023-12-28T00:00:00.000Z,11.38,42.1,21.52,17.75,34.75,9.427,587
2023-12-29T00:00:00.000Z,18.25,39.29,26.39,23.83,30.63,4.97,582
2023-12-30T00:00:00.000Z,20.85,82,33.13,26.88,38.4,7.001,587
2023-12-31T00:00:00.000Z,29.33,739.47,45.2,38.6,53.5,71.797,582
2024-01-01T00:00:00.000Z,11.32,92.78,24.08,21.7,28.42,8.957,583
2024-01-02T00:00:00.000Z,14.93,29.77,20.23,18.1,22.4,2.757,494
2024-01-03T00:00:00.000Z,5.5,38.97,22.67,14.95,28.58,7.876,575
2024-01-04T00:00:00.000Z,6.9,44.58,15.98,12.35,24.84,7.205,585
2024-01-05T00:00:00.000Z,3.9,42.2,19.52,6.89,35.46,13.403,585
2024-01-06T00:00:00.000Z,3.4,37.04,18.25,15.57,20.13,6.014,591
2024-01-07T00:00:00.000Z,1.1,31.73,10.93,8,17.8,5.671,587
2024-01-08T00:00:00.000Z,0.95,29.73,5.46,1.8,9.18,4.067,586
2024-01-09T00:00:00.000Z,4.65,10.45,7.75,6.4,8.65,1.35,587
2024-01-10T00:00:00.000Z,6.2,15.38,9.63,8.18,10.73,1.748,583
2024-01-11T00:00:00.000Z,12.63,45.17,18.25,15.95,22.94,4.791,589
2024-01-12T00:00:00.000Z,19.55,47.5,30.35,27.7,34.83,6.46,590
2024-01-13T00:00:00.000Z,20.85,71.65,39.04,32.58,44.08,7.356,588
2024-01-14T00:00:00.000Z,15.3,54.28,28.35,24.75,37,10.812,579
2024-01-15T00:00:00.000Z,13.45,128.77,40.35,33.54,50.17,13.714,587
2024-01-16T00:00:00.000Z,28.42,65.65,53.4,47.35,58.72,9.007,583
2024-01-17T00:00:00.000Z,10.43,65.31,36.03,20.85,55.71,17.945,584
2024-01-18T00:00:00.000Z,18.7,57.33,45.05,40.4,50.54,7.578,589
2024-01-19T00:00:00.000Z,2.33,42.03,22.51,4.72,30.42,12.321,582
2024-01-20T00:00:00.000Z,2.15,19.3,5.53,3.88,8.8,3.74,591
2024-01-21T00:00:00.000Z,3.95,37.83,14.37,9.98,17.87,7.893,588
2024-01-22T00:00:00.000Z,10.25,41.55,19.07,15.15,26.42,6.378,583
2024-01-23T00:00:00.000Z,12.43,38.15,19.8,16.7,23.51,5.947,577
2024-01-24T00:00:00.000Z,18.77,64.31,37.49,29.27,40.9,7.995,574
2024-01-25T00:00:00.000Z,32,91.1,65.31,58.54,71.77,12.53,589
2024-01-26T00:00:00.000Z,51.2,105.3,80.4,64.87,86.97,13.215,589
2024-01-27T00:00:00.000Z,21.6,93.95,61.83,48.95,69.45,15.402,591
2024-01-28T00:00:00.000Z,44.8,74.8,56.3,53.22,60.08,5.504,590
2024-01-29T00:00:00.000Z,31.25,61.78,41.95,38.32,46.8,5.973,592
2024-01-30T00:00:00.000Z,23.27,65.31,39.58,32.6,57.1,12.298,587
2024-01-31T00:00:00.000Z,25.08,63.72,47.7,38.9,51.98,9.858,588
2024-02-01T00:00:00.000Z,24.02,61.35,42.56,34.33,51.63,9.941,562
2024-02-02T00:00:00.000Z,27.52,68.09,46.78,40.33,54.78,8.189,543
2024-02-03T00:00:00.000Z,8.3,80.53,35.51,11.45,55.44,22.151,572
2024-02-04T00:00:00.000Z,7.68,42.88,15.7,13.41,22.32,7.767,577
2024-02-05T00:00:00.000Z,3.8,104.2,11.82,7.89,20.48,22.736,589
2024-02-06T00:00:00.000Z,62.15,120.35,95.76,82.38,104.47,14.219,590
2024-02-07T00:00:00.000Z,10.88,95.13,33.33,16.07,74,29.17,583
2024-02-08T00:00:00.000Z,13,48.3,23.65,20.67,25.5,5.437,554
2024-02-09T00:00:00.000Z,20.77,70.55,43.54,29.35,56.85,14.329,578
2024-02-10T00:00:00.000Z,1.1,20.42,5.09,3.42,6.32,2.603,578
2024-02-11T00:00:00.000Z,2.4,27.17,8.19,5.72,10.55,4.062,582
2024-02-12T00:00:00.000Z,14.23,29.67,22.77,19.37,24.81,3.618,584
2024-02-13T00:00:00.000Z,5.09,36,15.5,11.1,23.34,8.125,585
2024-02-14T00:00:00.000Z,6.68,21.98,15.52,13.07,18.6,3.806,590
2024-02-15T00:00:00.000Z,19.95,83.45,34.5,28.15,41.28,7.958,574
2024-02-16T00:00:00.000Z,47.8,111.1,65.06,51.33,75.56,15.335,590
2024-02-17T00:00:00.000Z,35.08,92.55,65.18,47.6,77.53,15.982,586
2024-02-18T00:00:00.000Z,66.88,131.72,101.29,81.9,113.7,18.095,586
2024-02-19T00:00:00.000Z,53.78,120.7,95.7,80.18,100.09,14.94,589
2024-02-20T00:00:00.000Z,40.67,113.13,79.93,62.14,95.99,20.068,588
2024-02-21T00:00:00.000Z,23.95,84.32,51.59,46.38,55.1,14.215,590
2024-02-22T00:00:00.000Z,12.63,58.95,36.22,27,53.59,14.495,589
2024-02-23T00:00:00.000Z,2.7,24.02,9.23,6.6,13.73,4.771,586
2024-02-24T00:00:00.000Z,1.5,46.15,10.6,5.45,15.74,9.613,588
2024-02-25T00:00:00.000Z,2.7,21.33,7.88,4.9,11.52,4.192,588
2024-02-26T00:00:00.000Z,1.33,13.43,3.67,2.79,4.75,1.587,585
2024-02-27T00:00:00.000Z,0.5,15.05,3.8,1.47,7.21,3.858,589
2024-02-28T00:00:00.000Z,2.52,16.14,6.71,4.79,8.75,2.858,592
2024-02-29T00:00:00.000Z,3,47.55,10.95,6.55,14.05,5.074,351
2024-04-13T00:00:00.000Z,7.68,19,13.77,10.43,16.2,3.098,106
2024-04-14T00:00:00.000Z,2.17,50.33,7.4,3.03,21.7,12.725,591
2024-04-15T00:00:00.000Z,2.2,17.55,3.28,2.85,3.8,1.012,589
2024-04-16T00:00:00.000Z,0.1,9.52,1.02,0.4,6.68,3.189,591
2024-04-17T00:00:00.000Z,0.2,15.55,1.98,0.7,3.53,1.523,582
2024-04-18T00:00:00.000Z,0.3,8.4,2.15,1.1,2.97,1.158,590
2024-04-19T00:00:00.000Z,0.5,6.3,1.5,0.9,3.76,1.631,589
2024-04-20T00:00:00.000Z,0.1,9.02,0.6,0.3,1.09,0.714,569
2024-04-21T00:00:00.000Z,0.4,3.7,1.1,0.8,1.35,0.452,587
2024-04-22T00:00:00.000Z,0.56,30.17,1.95,1.2,2.8,2.866,586
2024-04-23T00:00:00.000Z,0.6,12.95,6.99,4.25,8.82,3.057,584
2024-04-24T00:00:00.000Z,0.85,28.13,4.97,1.9,10.55,6.607,587
2024-04-25T00:00:00.000Z,1.23,18.64,4.18,2.71,6.73,3.978,585
2024-04-26T00:00:00.000Z,2.67,49.88,6.34,4.97,8.13,9.473,574
2024-04-27T00:00:00.000Z,3.2,45.3,16.63,7.28,20.65,7.961,587
2024-04-28T00:00:00.000Z,1.7,33.53,8.5,4.57,16.92,7.518,591
2024-04-29T00:00:00.000Z,1.77,32.97,5.57,2.8,6.28,2.153,590
2024-04-30T00:00:00.000Z,1.27,27.17,5.63,2.13,6.97,3.086,592
2024-05-01T00:00:00.000Z,3.67,23.77,10.35,6.77,14.38,4.993,561
2024-05-02T00:00:00.000Z,0.4,24.67,1.7,1.1,6.79,6.202,592
2024-05-03T00:00:00.000Z,0.3,18.57,1.12,0.74,3.71,5.032,589
2024-05-04T00:00:00.000Z,0.4,26,1.67,0.8,4.15,2.093,374
2024-05-05T00:00:00.000Z,0.7,3.5,1.5,1.2,1.9,0.447,477
2024-05-06T00:00:00.000Z,0.8,36.79,2.47,1.52,3.1,2.162,591
2024-05-07T00:00:00.000Z,1.75,24.33,3.8,2.8,6.8,3.67,591
2024-05-08T00:00:00.000Z,0.8,21.08,4.97,2.04,8.31,5.043,589
2024-05-09T00:00:00.000Z,0.4,10.13,2.41,1.2,4.18,1.771,592
2024-05-10T00:00:00.000Z,2.04,35.65,4.13,3,5.38,3.092,592
2024-05-11T00:00:00.000Z,1.8,44.25,4.3,2.54,7.75,3.733,590
2024-05-12T00:00:00.000Z,1.23,11.5,5.65,3.05,8.81,3.092,588
2024-05-13T00:00:00.000Z,1.92,27.15,5.13,3.95,7.69,3.422,589
2024-05-14T00:00:00.000Z,7.9,30.9,17.92,14.27,21.65,4.892,590
2024-05-15T00:00:00.000Z,1.55,32.38,5.28,3.78,9.41,6.691,585
2024-05-16T00:00:00.000Z,1.9,31.98,6.45,4.75,10.29,4.6,573
2024-05-17T00:00:00.000Z,0.6,45.03,1.88,1.27,5.59,4.016,588
2024-05-18T00:00:00.000Z,0.8,7.32,2.13,1.45,3.7,1.319,592
2024-05-19T00:00:00.000Z,1.2,20.73,4.9,2.5,7.15,2.807,591
2024-05-20T00:00:00.000Z,3.7,24.5,8.61,6.6,11.77,4.037,590
2024-05-21T00:00:00.000Z,0.6,8.5,3.15,1.55,5.09,1.917,591
2024-05-22T00:00:00.000Z,0.52,5.55,2.97,2.09,4,1.157,589
2024-05-23T00:00:00.000Z,1,39.65,2.58,1.8,7.32,4.461,589
2024-05-24T00:00:00.000Z,1.8,16.63,5.44,3.13,9.15,4.104,590
2024-05-25T00:00:00.000Z,1.14,18.73,2.7,1.9,3.82,1.925,589
2024-05-26T00:00:00.000Z,0.9,6.72,1.98,1.63,3.1,0.976,589
2024-05-27T00:00:00.000Z,2.95,9.9,5.68,4.93,7.59,1.782,192
2024-05-30T00:00:00.000Z,1.8,25.6,7.1,5.68,10.43,4.589,247
2024-05-31T00:00:00.000Z,0.17,18.67,0.88,0.5,1.82,3.112,593
2024-06-01T00:00:00.000Z,0.8,21.03,1.8,1.33,2.6,1.21,563
2024-06-02T00:00:00.000Z,0.73,18.98,2.2,1.58,2.65,3.506,589
2024-06-03T00:00:00.000Z,1,39.15,4.75,1.75,11.17,4.935,589
2024-06-04T00:00:00.000Z,0.95,4.34,2.4,2,2.7,0.539,592
2024-06-05T00:00:00.000Z,1.4,36.92,2.83,2.37,3.65,1.936,590
2024-06-06T00:00:00.000Z,1.8,13.77,4.18,3,6.25,2.005,587
2024-06-07T00:00:00.000Z,3.75,15.95,6.56,4.88,9.19,3.03,590
2024-06-08T00:00:00.000Z,3.7,45,6.03,5.35,6.72,2.167,590
2024-06-09T00:00:00.000Z,2.97,17.48,8.66,6.75,12,3.581,590
2024-06-10T00:00:00.000Z,2.22,9.05,4.15,3.38,5.68,1.246,587
2024-06-11T00:00:00.000Z,1.1,7.8,4.13,3.42,4.63,1.161,588
2024-06-12T00:00:00.000Z,0.7,15.88,1.88,1.3,2.78,1.318,590
2024-06-13T00:00:00.000Z,0.6,10.13,3.2,1.45,4.18,2.037,589
2024-06-14T00:00:00.000Z,1.2,8.44,2.9,1.9,5.97,2.192,590
2024-06-15T00:00:00.000Z,1.33,20.38,6.1,3.67,8.8,4.072,518
2024-06-16T00:00:00.000Z,1.6,14.18,2.97,2.33,6.1,2.266,591
2024-06-17T00:00:00.000Z,1.45,19.63,2.5,2.04,3.28,1.475,582
2024-06-18T00:00:00.000Z,2.54,49.15,6.62,5,10.98,5.408,588
2024-06-19T00:00:00.000Z,2.7,29.35,7.38,5,9.02,2.893,570
2024-06-20T00:00:00.000Z,1.2,13.52,4.9,3.88,6.77,2.827,585
2024-06-21T00:00:00.000Z,2.38,20.88,6.35,5.27,9.8,3.662,577
2024-06-22T00:00:00.000Z,0.3,8.4,1.83,1.1,3.35,2.072,583
2024-06-23T00:00:00.000Z,0.4,3,1.02,0.7,1.5,0.53,586
2024-06-24T00:00:00.000Z,0.8,11.95,4.9,3.6,6.37,2.609,589
2024-06-25T00:00:00.000Z,1.9,16.38,6.82,5.2,8.77,2.614,589
2024-06-26T00:00:00.000Z,1.77,22.13,7.02,2.88,12.3,5.18,592
2024-06-27T00:00:00.000Z,2.97,15.27,5.22,4,10.18,3.558,590
2024-06-28T00:00:00.000Z,2.29,35.6,3.58,3.25,4.3,2.187,591
2024-06-29T00:00:00.000Z,7.82,27.67,15.13,11.9,16.92,3.831,591
2024-06-30T00:00:00.000Z,2.5,27.3,3.78,3.28,5,8.3,591
2024-07-01T00:00:00.000Z,2.65,20.1,4.25,3.7,4.78,1.039,577
2024-07-02T00:00:00.000Z,1.63,14.07,4.07,2.7,8.53,3.543,588
2024-07-03T00:00:00.000Z,0.85,11.95,2.25,1.63,3.26,2.435,592
2024-07-04T00:00:00.000Z,1.55,28.55,8.8,2.88,14.9,7.31,591
2024-07-05T00:00:00.000Z,1.63,9.63,4.59,2.95,6.32,1.924,591
2024-07-06T00:00:00.000Z,1.63,21.98,3.7,2.42,5.72,3.034,591
2024-07-07T00:00:00.000Z,0.7,96.82,3.8,2.5,4.7,4.505,594
2024-07-08T00:00:00.000Z,1.98,22.25,7.06,3.5,9.23,3.37,590
2024-07-09T00:00:00.000Z,5.5,20.58,10.38,7.44,12.07,2.855,589
2024-07-10T00:00:00.000Z,3.8,14.88,7.13,5.84,11.54,3.134,593
2024-07-11T00:00:00.000Z,2.7,35.9,6.68,4.25,8.05,2.799,584
2024-07-12T00:00:00.000Z,1.05,36.54,4.22,2.6,5.9,3.482,591
2024-07-13T00:00:00.000Z,1.6,12.63,3.4,2.4,3.9,1.474,594
2024-07-14T00:00:00.000Z,1.25,13.27,2.9,1.98,3.45,1.09,592
2024-07-15T00:00:00.000Z,1.65,21.5,2.8,2.29,4.18,1.38,587
2024-07-16T00:00:00.000Z,1.9,5.57,3.19,2.6,3.7,0.704,592
2024-07-17T00:00:00.000Z,2.35,8.9,4.47,4,5.13,1.144,591
2024-07-18T00:00:00.000Z,4.4,42.4,6.38,5.64,7.44,2.741,589
2024-07-19T00:00:00.000Z,3.05,19.07,9.38,6.15,12.02,3.63,583
2024-07-20T00:00:00.000Z,2.8,6.55,4.59,4,5.2,0.832,590
2024-07-21T00:00:00.000Z,3,17.73,5.36,4.45,7.15,2.254,590
2024-07-22T00:00:00.000Z,2.83,53.58,4.57,3.8,5.38,3.758,586
2024-07-23T00:00:00.000Z,2.42,29.33,4.9,4.07,6.35,2.115,589
2024-07-24T00:00:00.000Z,3.27,24.63,6.17,4.47,7.18,2.402,591
2024-07-25T00:00:00.000Z,2.4,6.78,3.1,2.85,3.63,0.811,591
2024-07-26T00:00:00.000Z,1.4,8.02,2.47,2.08,3.28,1.07,591
2024-07-27T00:00:00.000Z,2.7,11.23,6.05,4.63,7.82,1.948,591
2024-07-28T00:00:00.000Z,2.67,16.57,5.32,4.09,7.44,2.634,593
2024-07-29T00:00:00.000Z,2.22,27.17,3.83,3.1,4.43,2.009,590
2024-07-30T00:00:00.000Z,2.9,19.63,4.9,4.28,5.5,1.488,557
2024-07-31T00:00:00.000Z,2.6,19.89,5.95,4.4,6.8,3.023,560
2024-08-01T00:00:00.000Z,4.3,21.9,6.22,5.5,7.95,2.796,403
2024-08-03T00:00:00.000Z,3.4,16.45,9.02,5.82,11.25,3.426,338
2024-08-04T00:00:00.000Z,2.6,11.6,4.09,3.42,5.78,1.878,559
2024-08-05T00:00:00.000Z,2.6,9.35,4.2,3.6,4.9,1.097,558
2024-08-06T00:00:00.000Z,4.03,35.2,6.03,5.34,7.43,2.122,561
2024-08-07T00:00:00.000Z,2.95,36.45,5.55,4.72,8.66,2.611,557
2024-08-08T00:00:00.000Z,2.67,70.34,8.55,4.8,11.37,4.55,569
2024-08-09T00:00:00.000Z,3.7,26.35,9.19,6.88,11.23,3.299,546
2024-08-10T00:00:00.000Z,4.57,110.1,9.13,6.05,12.59,5.737,548
